epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
94,5387.63,1.38289,0.99782,0.96082,0.42237,0.31616,0.3172,0.18296,1.32216,0.96729,0.93299,0.003862,0.003862,0.003862
95,5443.65,1.38845,0.99711,0.96086,0.42001,0.3223,0.3188,0.18361,1.3213,0.96694,0.93348,0.003796,0.003796,0.003796
96,5506.92,1.38256,0.99833,0.95833,0.41576,0.32378,0.31965,0.18403,1.32128,0.9667,0.93325,0.00373,0.00373,0.00373
97,5611.27,1.38311,0.99254,0.95849,0.42445,0.32311,0.32135,0.18459,1.32076,0.9666,0.93347,0.003664,0.003664,0.003664
98,5667.6,1.37992,0.99064,0.95842,0.4273,0.32031,0.3207,0.18509,1.32175,0.96555,0.93334,0.003598,0.003598,0.003598
99,5724.24,1.38657,0.99723,0.95683,0.42209,0.32335,0.32009,0.18454,1.31866,0.96456,0.93241,0.003532,0.003532,0.003532
100,5780.16,1.38266,0.98915,0.95871,0.41878,0.32729,0.32061,0.18469,1.31979,0.96559,0.93286,0.003466,0.003466,0.003466
101,5838.05,1.37986,0.98837,0.95724,0.42592,0.32471,0.31966,0.18472,1.32049,0.96411,0.93269,0.0034,0.0034,0.0034
102,5894.2,1.37888,0.98632,0.95576,0.42602,0.32366,0.32127,0.18529,1.31912,0.96241,0.93226,0.003334,0.003334,0.003334
103,5951.17,1.36775,0.98056,0.95588,0.42951,0.32495,0.32215,0.18553,1.31842,0.96271,0.93171,0.003268,0.003268,0.003268
104,6007.5,1.37158,0.98056,0.9525,0.42887,0.32415,0.32185,0.1856,1.31912,0.96273,0.93246,0.003202,0.003202,0.003202
105,6063.96,1.37178,0.97932,0.95292,0.43251,0.32364,0.32246,0.18605,1.31846,0.96111,0.93202,0.003136,0.003136,0.003136
106,6120.26,1.37439,0.97878,0.95414,0.43537,0.32264,0.3247,0.18665,1.31842,0.95977,0.93204,0.00307,0.00307,0.00307
107,6176.49,1.36819,0.97446,0.95393,0.43807,0.32058,0.32511,0.18704,1.31717,0.95987,0.93137,0.003004,0.003004,0.003004
108,6232.63,1.37002,0.9748,0.95227,0.43056,0.3274,0.32513,0.18734,1.31654,0.95884,0.93124,0.002938,0.002938,0.002938
109,6289.42,1.36053,0.97076,0.9524,0.43039,0.32349,0.32439,0.1867,1.31742,0.95811,0.9314,0.002872,0.002872,0.002872
110,6345.08,1.36662,0.96829,0.95185,0.42415,0.32561,0.32433,0.18682,1.31642,0.95751,0.93125,0.002806,0.002806,0.002806
111,6401,1.36575,0.97156,0.95193,0.4252,0.32633,0.32495,0.18701,1.3166,0.95891,0.93122,0.00274,0.00274,0.00274
112,6456.54,1.3502,0.95659,0.9521,0.42813,0.32598,0.32511,0.18795,1.31623,0.95831,0.93147,0.002674,0.002674,0.002674
113,6512.71,1.36141,0.96362,0.95227,0.43361,0.32298,0.32497,0.1878,1.31614,0.95814,0.93152,0.002608,0.002608,0.002608
114,6568.71,1.35623,0.96235,0.95272,0.4263,0.3251,0.32514,0.18803,1.31634,0.95792,0.93141,0.002542,0.002542,0.002542
115,6624.9,1.35775,0.95582,0.94784,0.42778,0.32468,0.32557,0.18828,1.31505,0.95737,0.93096,0.002476,0.002476,0.002476
116,6681.08,1.35436,0.95749,0.95079,0.4267,0.32632,0.32561,0.1881,1.31445,0.95696,0.9308,0.00241,0.00241,0.00241
117,6736.83,1.35228,0.95419,0.94777,0.42488,0.32707,0.32612,0.18827,1.31368,0.9562,0.93047,0.002344,0.002344,0.002344
118,6792.96,1.35345,0.958,0.94902,0.42702,0.32575,0.32608,0.18874,1.3127,0.95577,0.93033,0.002278,0.002278,0.002278
119,6849.12,1.35458,0.95755,0.94823,0.43036,0.32418,0.32609,0.18881,1.31228,0.95557,0.93014,0.002212,0.002212,0.002212
120,6905.42,1.35305,0.95101,0.95235,0.43408,0.32465,0.32656,0.1889,1.31303,0.95614,0.93029,0.002146,0.002146,0.002146
121,6961.91,1.35053,0.95045,0.94964,0.43377,0.32534,0.3267,0.18907,1.31294,0.95479,0.93021,0.00208,0.00208,0.00208
122,7018,1.34464,0.94625,0.94751,0.43132,0.32779,0.32718,0.18955,1.31306,0.95455,0.93025,0.002014,0.002014,0.002014
123,7074.22,1.34475,0.94636,0.94581,0.42768,0.33037,0.32755,0.18936,1.31238,0.95407,0.93013,0.001948,0.001948,0.001948
124,7129.93,1.34167,0.9446,0.94847,0.43037,0.32877,0.32811,0.18961,1.31227,0.9542,0.9301,0.001882,0.001882,0.001882
125,7186.02,1.34633,0.94655,0.94872,0.42796,0.32866,0.3279,0.18966,1.31211,0.95433,0.9301,0.001816,0.001816,0.001816
126,7242.3,1.33963,0.93736,0.94468,0.42933,0.32843,0.3276,0.18932,1.31156,0.95387,0.92985,0.00175,0.00175,0.00175
127,7299.02,1.34314,0.94505,0.94883,0.42866,0.32788,0.3274,0.18929,1.31155,0.95373,0.92981,0.001684,0.001684,0.001684
128,7358.92,1.33481,0.93752,0.94368,0.43058,0.32563,0.32686,0.18896,1.31155,0.95376,0.92973,0.001618,0.001618,0.001618
129,7414.88,1.33651,0.93454,0.9454,0.43319,0.32585,0.32724,0.18916,1.31145,0.95382,0.92974,0.001552,0.001552,0.001552
130,7470.67,1.34194,0.93462,0.94437,0.42495,0.32853,0.32759,0.18931,1.31099,0.95378,0.92968,0.001486,0.001486,0.001486
131,7526.5,1.34246,0.94105,0.94559,0.42432,0.32916,0.32775,0.18932,1.31085,0.95391,0.92959,0.00142,0.00142,0.00142
132,7582.19,1.33473,0.93196,0.94567,0.42122,0.33123,0.32777,0.18935,1.31092,0.95382,0.92958,0.001354,0.001354,0.001354
133,7639.07,1.33816,0.93125,0.94442,0.42594,0.32879,0.32805,0.18979,1.31069,0.95394,0.92948,0.001288,0.001288,0.001288
134,7695.88,1.33206,0.92897,0.94239,0.43044,0.32755,0.32837,0.18987,1.31078,0.95366,0.92955,0.001222,0.001222,0.001222
135,7751.9,1.32512,0.92071,0.94215,0.43085,0.32594,0.32779,0.18953,1.31084,0.95374,0.92957,0.001156,0.001156,0.001156
136,7807.71,1.33481,0.92734,0.94255,0.42968,0.32615,0.32762,0.18951,1.31101,0.95325,0.92957,0.00109,0.00109,0.00109
137,7863.51,1.32436,0.91931,0.94214,0.43292,0.32575,0.32802,0.18954,1.31125,0.95346,0.92967,0.001024,0.001024,0.001024
138,7919.33,1.33069,0.92406,0.94287,0.43215,0.3255,0.32778,0.18942,1.31115,0.95341,0.92973,0.000958,0.000958,0.000958
139,7975.28,1.33036,0.92189,0.93983,0.42931,0.32575,0.32692,0.18938,1.31133,0.95338,0.92969,0.000892,0.000892,0.000892
140,8031.13,1.32114,0.91818,0.93913,0.43075,0.32587,0.32707,0.18915,1.3111,0.95307,0.92963,0.000826,0.000826,0.000826
141,8106.76,1.30875,0.90584,0.95137,0.43205,0.32597,0.32724,0.18924,1.31119,0.95307,0.92962,0.00076,0.00076,0.00076
142,8160.11,1.29454,0.88294,0.94539,0.42993,0.32639,0.32734,0.18936,1.31138,0.95331,0.92964,0.000694,0.000694,0.000694
143,8213.47,1.29011,0.87761,0.94658,0.42837,0.3278,0.32707,0.18929,1.31159,0.95338,0.92977,0.000628,0.000628,0.000628
144,8266.57,1.28604,0.87355,0.94401,0.42982,0.32717,0.32696,0.18918,1.31177,0.95333,0.92976,0.000562,0.000562,0.000562
145,8320.01,1.28194,0.87215,0.94322,0.43025,0.32734,0.32698,0.18923,1.31227,0.95418,0.92979,0.000496,0.000496,0.000496
146,8373.36,1.28489,0.8701,0.94248,0.43115,0.3257,0.32719,0.1894,1.31269,0.95423,0.92989,0.00043,0.00043,0.00043
147,8426.73,1.27856,0.8658,0.94025,0.42938,0.32662,0.32723,0.18951,1.31327,0.95447,0.92999,0.000364,0.000364,0.000364
148,8479.89,1.27812,0.86453,0.94116,0.43059,0.32691,0.32719,0.1893,1.31341,0.95446,0.93,0.000298,0.000298,0.000298
149,8533.12,1.27712,0.86374,0.93962,0.4315,0.32614,0.32695,0.18917,1.31368,0.95482,0.93008,0.000232,0.000232,0.000232
150,8586.21,1.27288,0.86162,0.93875,0.4317,0.32585,0.32678,0.18891,1.31421,0.9553,0.93011,0.000166,0.000166,0.000166
